customer_id,order_id,row_id,sales,line_no
DF-13135,CA-2015-124933,7100,212.64,3
DF-13135,CA-2014-153479,2725,95.65,4
DF-13135,CA-2014-153479,2724,14.45,5
DF-13135,CA-2016-168032,8926,1.73,6
DG-13300,CA-2017-123372,2661,1979.89,1
DG-13300,CA-2015-130848,9393,582.34,2
DG-13300,US-2015-153500,1053,282.89,3
DG-13300,US-2015-153500,1051,168.46,4
DG-13300,CA-2017-123372,2662,79.96,5
DG-13300,CA-2014-139423,8389,76.12,6
DG-13300,US-2016-106313,7736,19.44,7
DG-13300,US-2015-153500,1052,6.72,8
DH-13075,CA-2015-159534,9926,1087.94,1
DH-13075,CA-2015-104941,3705,899.97,2
DH-13075,US-2017-147886,5745,795.48,3
DH-13075,CA-2014-102274,3400,629.1,4
DH-13075,US-2017-147886,5742,532.72,5
DH-13075,CA-2015-159534,9927,199.98,6
DH-13075,CA-2014-102274,3401,193.95,7
DH-13075,CA-2015-102316,8503,184.75,8
DH-13075,CA-2015-159534,9928,83.92,9
DH-13075,CA-2015-159534,9924,49.85,10
DH-13075,CA-2014-102274,3399,36.99,11
DH-13075,CA-2015-104941,3706,32.4,12
DH-13075,US-2017-147886,5743,26.72,13
DH-13075,US-2017-147886,5741,26.48,14
DH-13075,CA-2015-104941,3703,24.78,15
DH-13075,CA-2015-159534,9925,23.99,16
DH-13075,US-2017-147886,5746,21.56,17
DH-13075,US-2017-147886,5744,20.04,18
DH-13075,CA-2015-104941,3704,19.14,19
DH-13075,CA-2015-102316,8502,15.98,20
DH-13075,US-2017-147886,5740,12.96,21
DH-13075,CA-2016-166240,4704,8.71,22
DH-13075,CA-2014-102274,3402,5.46,23
DH-13675,CA-2014-105249,5495,411.33,1
DH-13675,CA-2014-156244,8290,211.25,2
DH-13675,CA-2014-156244,8289,158.93,3
DH-13675,CA-2015-127593,3852,85.3,4
DH-13675,CA-2014-156244,8288,47.96,5
DH-13675,CA-2014-105249,5494,41.4,6
DH-13675,CA-2015-145324,8832,39.96,7
DH-13675,CA-2014-156244,8287,31.1,8
DH-13675,CA-2014-105249,5493,7.36,9
DH-13675,CA-2014-156244,8291,5.55,10
DH-13675,CA-2014-156244,8292,2.95,11
DJ-13420,CA-2016-123540,8563,1454.9,1
DJ-13420,CA-2015-168004,636,392.94,2
DJ-13420,CA-2014-144071,9214,79.44,3
DJ-13420,CA-2015-109736,4719,45.36,4
DJ-13420,CA-2014-144071,9213,39.88,5
DJ-13510,CA-2016-128594,2857,1603.14,1
DJ-13510,CA-2014-111500,2534,339.96,2
DJ-13510,CA-2017-156895,4471,128.06,3
DJ-13510,CA-2014-111500,2531,114.2,4
DJ-13510,CA-2017-137876,5314,64.96,5
DJ-13510,US-2017-132220,8429,62.35,6
DJ-13510,CA-2017-108749,5183,45.78,7
DJ-13510,CA-2017-108749,5182,45.36,8
DJ-13510,CA-2017-137876,5315,30.56,9
DJ-13510,US-2017-118535,8483,20.7,10
DJ-13510,CA-2014-111500,2532,17.96,11
DJ-13510,CA-2017-153339,326,15.99,12
DJ-13510,CA-2014-111500,2533,12.67,13
DJ-13630,CA-2017-115602,1251,1704.56,1
DJ-13630,CA-2017-115602,1250,1141.94,2
DJ-13630,CA-2015-123232,2234,319.97,3
DJ-13630,CA-2016-164511,683,68.6,4
DJ-13630,CA-2016-164511,682,64.96,5
DJ-13630,CA-2017-115602,1249,38.82,6
DJ-13630,CA-2016-164511,681,14.35,7
DJ-13630,CA-2017-115602,1252,3.2,8
DK-12835,CA-2017-139199,1469,872.94,1
DK-12835,CA-2017-167094,1904,478.48,2
DK-12835,US-2015-164448,1430,427.42,3
DK-12835,CA-2016-160941,6560,419.9,4
DK-12835,CA-2015-147529,6390,311.15,5
DK-12835,US-2014-143721,7266,155.37,6
DK-12835,CA-2017-149489,1685,99.28,7
DK-12835,US-2016-161844,3258,79.97,8
DK-12835,CA-2017-104388,9569,79.96,9
DK-12835,CA-2016-120082,7931,59.52,10
DK-12835,CA-2017-139199,1470,41.54,11
DK-12835,CA-2017-168403,7876,31.1,12
DK-12835,US-2015-164448,1429,29.8,13
DK-12835,CA-2014-141838,9054,28.78,14
DK-12835,CA-2017-167094,1905,28.4,15
DK-12835,CA-2014-141838,9053,27.94,16
DK-12835,US-2015-164448,1428,14.75,17
DK-12835,CA-2017-139199,1471,12.96,18
DK-12835,CA-2015-147529,6391,12.96,19
DK-12835,CA-2017-168403,7877,11.18,20
DK-12835,US-2015-164448,1427,9.73,21
DK-12835,CA-2017-149489,1687,7.52,22
DK-12835,CA-2017-167094,1903,5.18,23
DK-12835,CA-2014-141838,9052,3.36,24
DK-12835,CA-2016-160941,6561,3.15,25
DK-12835,US-2016-161844,3259,2.95,26
DK-12835,CA-2017-149489,1686,1.19,27
DK-12895,CA-2015-105627,3996,860.93,1
DK-12895,CA-2015-105627,3997,769.95,2
DK-12895,CA-2015-105627,3995,512.94,3
DK-12895,CA-2015-105627,3999,373.08,4
DK-12895,CA-2017-108112,4076,339.14,5
DK-12895,CA-2017-152310,8254,299.99,6
DK-12895,CA-2017-152310,8256,242.62,7
DK-12895,CA-2017-108112,4075,220.06,8
DK-12895,CA-2017-152310,8255,192.16,9
DK-12895,CA-2017-152310,8258,174.95,10
DK-12895,CA-2015-139738,7590,128.74,11
DK-12895,CA-2017-152310,8259,100.7,12
DK-12895,CA-2017-152310,8257,46.74,13
DK-12895,CA-2015-105627,3998,14.98,14
DK-12895,CA-2017-133501,4340,5.18,15
DK-12985,CA-2014-163034,4058,646.2,1
DK-12985,CA-2015-134894,540,283.92,2
DK-12985,CA-2015-112767,8180,277.5,3
DK-12985,CA-2017-140627,6225,218.35,4
DK-12985,CA-2015-134894,539,152.94,5
DK-12985,CA-2017-140627,6223,72.7,6
DK-12985,US-2017-141943,5192,23.16,7
DK-12985,CA-2017-140627,6224,12.26,8
DK-13090,CA-2017-100622,8821,959.98,1
DK-13090,CA-2015-110457,118,787.53,2
DK-13090,CA-2016-134334,7813,550.43,3
DK-13090,CA-2017-117807,3582,104.85,4
DK-13090,CA-2017-104913,5750,74.95,5
DK-13090,CA-2017-100622,8823,55.98,6
DK-13090,CA-2017-124940,9318,47.9,7
DK-13090,CA-2015-129098,882,30.84,8
DK-13090,CA-2017-100622,8824,10.69,9
DK-13090,CA-2016-134334,7814,10.56,10
DK-13090,CA-2016-134334,7812,7.98,11
DK-13090,CA-2016-134334,7811,4.77,12
DK-13090,CA-2017-100622,8822,4.09,13
DK-13150,CA-2014-166191,182,408.74,1
DK-13150,CA-2017-102197,6509,279.9,2
DK-13150,CA-2017-102197,6510,50.35,3
DK-13150,CA-2017-102197,6511,34.02,4
DK-13150,CA-2014-166191,181,24.82,5
DK-13225,CA-2017-100650,555,1295.78,1
DK-13225,CA-2016-127138,5960,770.35,2
DK-13225,CA-2016-168543,8049,706.86,3
DK-13225,CA-2016-127138,5957,676.55,4
DK-13225,CA-2015-122756,387,482.34,5
DK-13225,CA-2016-130288,5924,313.18,6
DK-13225,CA-2015-113173,549,250.27,7
DK-13225,CA-2016-127138,5958,154.9,8
DK-13225,CA-2016-127138,5959,30.56,9
DK-13225,CA-2016-155481,2143,30.48,10
DK-13225,CA-2016-155481,2144,23.99,11
DK-13225,CA-2016-155481,2145,16.69,12
DK-13225,CA-2015-113173,550,11.36,13
DK-13225,CA-2014-157623,1891,10.56,14
DK-13225,CA-2015-113173,551,8.72,15
DK-13225,CA-2017-105480,2270,6.98,16
DK-13225,CA-2017-105480,2269,6.48,17
DK-13225,CA-2014-157623,1892,3.38,18
DK-13225,CA-2015-122756,388,2.96,19
DK-13375,US-2016-111290,4442,965.85,1
DK-13375,CA-2015-131884,2222,485.94,2
DK-13375,US-2016-139087,6275,428.4,3
DK-13375,CA-2014-100006,2718,377.97,4
DK-13375,CA-2017-133046,8097,234.95,5
DK-13375,CA-2017-166835,9720,221.02,6
DK-13375,US-2016-111290,4441,109.95,7
DK-13375,US-2016-139087,6277,87.71,8
DK-13375,CA-2015-131884,2224,70.69,9
DK-13375,US-2016-139087,6278,69.52,10
DK-13375,CA-2015-131884,2223,37.38,11
DK-13375,US-2016-111290,4444,32.4,12
DK-13375,US-2016-111290,4443,29.2,13
DK-13375,CA-2017-133046,8095,26.2,14
DK-13375,US-2016-139087,6276,24.75,15
DK-13375,CA-2015-145065,2389,24.45,16
DK-13375,CA-2017-133046,8094,23.88,17
DK-13375,US-2016-139087,6279,20.78,18
DK-13375,CA-2017-133046,8096,12.96,19
DK-13375,US-2016-139087,6280,12.82,20
DK-13375,US-2016-139087,6274,12.42,21
DK-13375,CA-2015-145065,2388,7.86,22
DK-13375,CA-2017-165099,6990,1.39,23
DL-12865,US-2016-125402,9843,483.14,1
DL-12865,US-2016-125402,9840,479.98,2
DL-12865,CA-2016-154060,5316,187.06,3
DL-12865,CA-2016-102456,1579,170.88,4
DL-12865,US-2016-125402,9841,44.74,5
DL-12865,CA-2014-165974,777,32.76,6
DL-12865,US-2016-125402,9838,29.6,7
DL-12865,CA-2015-156524,2133,19.65,8
DL-12865,CA-2014-143182,2695,15.38,9
DL-12865,US-2017-146878,6004,12.29,10
DL-12865,US-2016-125402,9837,10.9,11
DL-12865,CA-2017-154718,1885,6.0,12
DL-12865,US-2016-125402,9842,5.76,13
DL-12865,US-2016-125402,9839,4.98,14
DL-12925,US-2014-115196,7647,1299.99,1
DL-12925,US-2014-137155,7559,533.94,2
DL-12925,CA-2015-136798,5063,377.97,3
DL-12925,CA-2015-134747,2917,263.96,4
DL-12925,CA-2015-112571,960,204.6,5
DL-12925,US-2014-137155,7560,167.94,6
DL-12925,CA-2015-134747,2915,135.72,7
DL-12925,CA-2015-136798,5064,123.96,8
DL-12925,CA-2017-121615,2908,52.4,9
DL-12925,CA-2015-136798,5062,43.98,10
DL-12925,US-2014-137155,7561,31.68,11
DL-12925,CA-2017-121615,2909,14.94,12
DL-12925,CA-2015-134747,2916,12.56,13
DL-12925,CA-2017-121615,2907,8.56,14
DL-13315,CA-2016-146941,254,361.92,1
DL-13315,CA-2017-145226,1169,272.94,2
DL-13315,CA-2014-115791,971,127.1,3
DL-13315,CA-2014-115791,972,124.2,4
DL-13315,CA-2017-145226,1168,109.48,5
DL-13315,CA-2016-149783,5808,87.17,6
DL-13315,CA-2016-146941,253,80.58,7
DL-13315,CA-2014-154165,9516,54.21,8
DL-13315,CA-2017-155159,6979,48.87,9
DL-13315,US-2017-114034,5258,38.88,10
DL-13315,CA-2017-145226,1171,31.92,11
DL-13315,CA-2016-149783,5809,31.74,12
DL-13315,CA-2014-115791,974,30.07,13
DL-13315,CA-2017-145226,1170,19.44,14
DL-13315,CA-2014-115791,973,18.59,15
DL-13315,CA-2016-149783,5807,12.19,16
DL-13315,CA-2014-108182,8981,8.95,17
DL-13330,CA-2015-109337,6678,393.54,1
DL-13330,CA-2015-109337,6676,83.9,2
DL-13330,CA-2017-143329,2803,41.37,3
DL-13330,US-2014-130358,4064,20.02,4
DL-13330,CA-2015-109337,6677,19.75,5
DL-13330,CA-2016-125815,4951,12.42,6
DL-13330,CA-2015-109337,6675,10.92,7
DL-13330,US-2014-130358,4065,3.1,8
DL-13495,US-2017-117723,2535,1801.63,1
DL-13495,CA-2016-127649,4751,837.6,2
DL-13495,CA-2016-106558,2303,316.0,3
DL-13495,CA-2015-153717,4111,160.98,4
DL-13495,CA-2017-142643,6836,152.65,5
DL-13495,CA-2017-144750,6416,83.88,6
DL-13495,CA-2015-153717,4110,73.98,7
DL-13495,CA-2017-151911,1491,62.96,8
DL-13495,CA-2017-142643,6837,22.72,9
DL-13495,CA-2015-153717,4112,17.34,10
DL-13495,CA-2016-144855,1117,6.3,11
DL-13495,CA-2015-153717,4113,3.28,12
DM-12955,CA-2014-141649,7398,795.41,1
DM-12955,CA-2015-168480,3031,194.32,2
DM-12955,CA-2014-101175,4565,100.7,3
DM-12955,CA-2016-163153,3766,99.37,4
DM-12955,CA-2017-128769,8211,81.57,5
DM-12955,CA-2015-168480,3032,25.99,6
DM-12955,CA-2015-168767,3521,12.83,7
DM-12955,CA-2016-106621,8088,10.5,8
DM-12955,CA-2016-163153,3767,1.34,9
DM-13015,CA-2014-160766,5127,2799.96,1
DM-13015,US-2017-105389,3857,823.96,2
DM-13015,CA-2017-139717,6025,646.27,3
DM-13015,CA-2014-160766,5128,601.3,4
DM-13015,CA-2014-160766,5125,464.29,5
DM-13015,CA-2016-160500,2821,298.78,6
DM-13015,CA-2014-160766,5130,287.97,7
DM-13015,CA-2016-136231,3876,108.78,8
DM-13015,CA-2016-136231,3875,86.06,9
DM-13015,CA-2014-160766,5126,68.46,10
DM-13015,CA-2014-160766,5131,44.82,11
DM-13015,CA-2016-136231,3874,23.47,12
DM-13015,CA-2015-129392,4192,21.12,13
DM-13015,CA-2014-160766,5129,16.99,14
DM-13015,CA-2017-110429,4264,11.67,15
DM-13015,CA-2017-139717,6026,10.37,16
DM-13015,US-2017-105389,3858,10.27,17
DM-13015,CA-2016-136231,3877,10.27,18
DM-13015,CA-2016-160500,2820,6.72,19
DM-13015,US-2017-105389,3856,3.56,20
DM-13345,CA-2017-157854,2849,2690.97,1
DM-13345,CA-2016-114482,3523,404.94,2
DM-13345,CA-2016-129861,9604,376.87,3
DM-13345,CA-2015-142734,7583,127.76,4
DM-13345,CA-2016-144554,3061,119.98,5
DM-13345,CA-2017-108854,5410,90.48,6
DM-13345,CA-2017-108854,5408,87.92,7
DM-13345,CA-2017-157854,2848,56.28,8
DM-13345,CA-2017-108854,5411,42.76,9
DM-13345,CA-2016-114482,3522,40.46,10
DM-13345,CA-2017-108854,5409,22.42,11
DM-13345,CA-2014-164910,3966,7.87,12
DM-13345,CA-2014-119529,8979,5.76,13
DM-13525,CA-2015-132465,8029,772.68,1
DM-13525,CA-2014-103317,5439,213.22,2
DM-13525,CA-2015-132465,8026,210.68,3
DM-13525,CA-2015-132465,8027,78.8,4
DM-13525,CA-2016-149195,5382,25.92,5
DM-13525,CA-2015-132465,8028,19.99,6
DM-13525,CA-2014-103317,5437,19.52,7
DM-13525,CA-2016-149195,5383,15.81,8
DM-13525,CA-2016-149195,5384,10.37,9
DM-13525,CA-2014-103317,5438,9.81,10
DN-13690,CA-2016-114860,9349,842.72,1
DN-13690,CA-2017-136882,9448,477.3,2
DN-13690,CA-2014-166744,5238,362.94,3
DN-13690,CA-2014-166744,5237,164.22,4
DN-13690,CA-2014-119977,8853,123.92,5
DN-13690,CA-2014-166744,5239,59.98,6
DN-13690,CA-2016-114860,9350,41.96,7
DN-13690,CA-2016-114951,3957,22.14,8
DN-13690,CA-2014-139451,83,21.39,9
DN-13690,CA-2014-139451,82,14.9,10
DN-13690,CA-2016-151498,7986,8.32,11
DO-13435,US-2015-168935,385,375.46,1
DO-13435,CA-2017-100636,6761,272.94,2
DO-13435,CA-2014-108903,5602,142.49,3
DO-13435,US-2017-100398,8806,102.72,4
DO-13435,CA-2017-102771,2150,84.95,5
DO-13435,US-2015-168935,386,83.98,6
DO-13435,CA-2015-121272,4130,73.28,7
DO-13435,CA-2014-108903,5600,55.98,8
DO-13435,CA-2017-140760,3690,43.92,9
DO-13435,CA-2017-140760,3689,25.34,10
DO-13435,CA-2016-133144,3945,17.34,11
DO-13435,CA-2014-108903,5601,14.48,12
DO-13435,CA-2015-169299,7768,7.15,13
DO-13645,CA-2017-118003,8521,302.94,1
DO-13645,CA-2017-165008,8045,295.06,2
DO-13645,CA-2017-102309,9253,199.95,3
DO-13645,CA-2017-118003,8520,182.22,4
DO-13645,US-2017-117450,7304,97.18,5
DO-13645,CA-2015-126669,7905,76.64,6
DO-13645,CA-2017-133207,5838,57.57,7
DO-13645,CA-2017-115777,6425,19.44,8
DO-13645,CA-2017-118003,8519,12.99,9
DO-13645,CA-2017-102309,9254,12.96,10
DO-13645,US-2017-117450,7305,10.37,11
DP-13000,CA-2015-105347,1778,368.91,1
DP-13000,CA-2014-122609,9905,127.98,2
DP-13000,CA-2015-115742,53,89.99,3
DP-13000,CA-2017-142174,5296,89.57,4
DP-13000,CA-2015-115742,51,75.18,5
DP-13000,CA-2017-157350,8129,64.96,6
DP-13000,US-2017-154872,6545,58.17,7
DP-13000,CA-2015-115742,50,38.22,8
DP-13000,CA-2014-122609,9904,25.13,9
DP-13000,US-2017-154872,6547,24.78,10
DP-13000,CA-2016-166618,9179,23.65,11
DP-13000,CA-2014-103800,7981,16.45,12
DP-13000,CA-2015-105347,1779,14.7,13
DP-13000,CA-2016-166618,9178,13.98,14
DP-13000,CA-2016-141180,4965,7.76,15
DP-13000,CA-2015-115742,52,6.16,16
DP-13000,US-2017-154872,6546,5.04,17
DP-13105,CA-2016-162390,8569,968.74,1
DP-13105,CA-2016-162390,8571,479.98,2
DP-13105,CA-2016-162390,8570,222.35,3
DP-13105,CA-2016-159009,9352,184.75,4
DP-13105,CA-2017-102974,6721,149.95,5
DP-13105,CA-2015-132080,1175,50.11,6
DP-13105,CA-2016-152534,852,38.88,7
DP-13105,CA-2017-155362,9378,32.56,8
DP-13105,CA-2017-102974,6722,23.32,9
DP-13105,CA-2017-163671,8856,21.31,10
DP-13105,CA-2017-102974,6723,16.74,11
DP-13105,CA-2016-159009,9351,13.22,12
DP-13105,CA-2017-141663,9405,7.92,13
DP-13105,CA-2016-152534,851,5.16,14
DP-13165,CA-2014-112158,709,883.92,1
DP-13165,CA-2014-112158,708,119.96,2
DP-13165,CA-2014-112158,710,46.72,3
DP-13165,CA-2015-112522,6833,8.02,4
DP-13390,CA-2016-138478,7819,4535.98,1
DP-13390,CA-2015-118423,1595,359.06,2
DP-13390,CA-2014-107139,3791,180.96,3
DP-13390,CA-2016-138478,7817,113.22,4
DP-13390,CA-2015-129217,8247,70.97,5
DP-13390,CA-2014-168592,3450,56.65,6
DP-13390,CA-2015-129217,8248,36.78,7
DP-13390,CA-2016-138478,7818,35.88,8
DP-13390,CA-2017-150931,4937,33.74,9
DP-13390,CA-2014-134621,6243,18.24,10
DP-13390,CA-2016-138583,8482,16.66,11
DP-13390,CA-2014-168592,3451,14.97,12
DP-13390,CA-2014-168592,3452,4.02,13
DP-13390,CA-2017-154466,6683,3.6,14
DR-12880,CA-2015-103933,5726,899.91,1
DR-12880,CA-2017-161956,3750,879.98,2
DR-12880,CA-2017-161956,3754,841.57,3
DR-12880,US-2015-159982,258,647.9,4
DR-12880,CA-2017-143574,5733,638.82,5
DR-12880,US-2016-164189,3030,403.17,6
DR-12880,CA-2017-161956,3755,354.9,7
DR-12880,CA-2017-161956,3749,321.92,8
DR-12880,CA-2017-148810,5629,273.55,9
DR-12880,US-2016-127425,5448,249.95,10
DR-12880,CA-2017-161956,3752,230.28,11
DR-12880,CA-2017-161956,3748,198.46,12
DR-12880,CA-2017-134404,2570,164.39,13
DR-12880,CA-2017-161956,3753,116.28,14
DR-12880,US-2015-159982,256,82.37,15
DR-12880,US-2015-159982,257,53.92,16
DR-12880,US-2016-127425,5447,33.0,17
DR-12880,CA-2017-143574,5734,30.69,18
DR-12880,CA-2017-161956,3751,28.4,19
DR-12880,CA-2017-143574,5735,25.16,20
DR-12880,CA-2016-117282,2154,14.16,21
DR-12880,CA-2017-148810,5628,13.87,22
DR-12880,CA-2017-134404,2571,13.25,23
DR-12880,US-2015-159982,255,12.13,24
DR-12940,US-2016-140158,7667,5399.91,1
DR-12940,CA-2015-104626,2819,1088.76,2
DR-12940,CA-2017-160899,6693,477.51,3
DR-12940,CA-2015-104871,7002,366.74,4
DR-12940,CA-2014-100881,8464,302.38,5
DR-12940,CA-2016-160241,7879,242.18,6
DR-12940,CA-2015-104626,2818,124.36,7
DR-12940,US-2016-140158,7668,119.1,8
DR-12940,CA-2015-104626,2816,114.6,9
DR-12940,CA-2015-104626,2817,60.74,10
DR-12940,US-2016-140158,7666,30.4,11
DR-12940,US-2015-163783,3191,12.67,12
DR-12940,CA-2017-142671,6415,11.52,13
DS-13030,CA-2017-131954,733,242.94,1
DS-13030,CA-2017-144848,6367,240.37,2
DS-13030,US-2017-125717,4465,209.79,3
DS-13030,CA-2017-131954,734,179.97,4
DS-13030,US-2017-125717,4461,147.18,5
DS-13030,CA-2014-113271,9244,119.83,6
DS-13030,CA-2017-144848,6368,119.02,7
DS-13030,CA-2017-131954,735,99.7,8
DS-13030,CA-2017-131954,737,84.98,9
DS-13030,US-2017-125717,4463,76.78,10
DS-13030,US-2017-125717,4462,54.38,11
DS-13030,CA-2017-144848,6366,41.22,12
DS-13030,US-2017-125717,4460,32.78,13
DS-13030,CA-2014-113271,9246,32.4,14
DS-13030,CA-2017-131954,736,27.94,15
DS-13030,CA-2017-131954,738,18.72,16
DS-13030,US-2017-125717,4464,14.35,17
DS-13030,CA-2014-113271,9243,14.3,18
DS-13030,CA-2014-113271,9245,5.56,19
DS-13180,CA-2015-163055,227,622.45,1
DS-13180,CA-2015-130456,4634,586.4,2
DS-13180,CA-2016-127243,7368,347.8,3
DS-13180,CA-2016-127243,7364,340.18,4
DS-13180,CA-2017-154907,469,205.33,5
DS-13180,CA-2014-132983,8921,159.98,6
DS-13180,CA-2016-146325,7942,134.8,7
DS-13180,CA-2015-159863,4617,134.38,8
DS-13180,CA-2016-146325,7941,81.42,9
DS-13180,CA-2015-130456,4635,80.98,10
DS-13180,CA-2016-119074,8546,39.92,11
DS-13180,CA-2016-127243,7367,32.54,12
DS-13180,CA-2016-119074,8547,32.54,13
DS-13180,CA-2015-163055,228,21.98,14
DS-13180,CA-2016-119074,8545,20.24,15
DS-13180,CA-2017-134285,3898,15.55,16
DS-13180,CA-2016-127243,7365,12.67,17
DS-13180,CA-2016-127243,7366,6.89,18
DS-13180,CA-2017-134285,3897,3.55,19
DS-13180,CA-2015-163055,226,2.2,20
DV-13045,CA-2017-168389,7345,721.88,1
DV-13045,CA-2017-139773,2977,188.55,2
DV-13045,CA-2017-168389,7346,73.57,3
DV-13045,CA-2017-168389,7348,64.78,4
DV-13045,CA-2017-125745,5618,19.52,5
DV-13045,CA-2016-106656,5300,18.9,6
DV-13045,CA-2016-138688,3,14.62,7
DV-13045,CA-2017-168389,7347,13.58,8
DV-13045,CA-2016-106656,5299,4.08,9
DV-13465,CA-2015-146486,5342,899.95,1
DV-13465,CA-2014-124646,2157,501.81,2
DV-13465,CA-2017-145233,582,470.38,3
DV-13465,CA-2017-145233,586,406.37,4
DV-13465,CA-2016-126102,9086,276.78,5
DV-13465,CA-2015-146486,5339,244.55,6
DV-13465,CA-2014-124646,2158,161.94,7
DV-13465,US-2017-152002,1569,122.97,8
DV-13465,CA-2017-145233,583,105.58,9
DV-13465,CA-2015-100251,9986,55.6,10
DV-13465,CA-2015-100251,9985,31.5,11
DV-13465,CA-2017-145233,584,31.15,12
DV-13465,CA-2015-146486,5341,13.98,13
DV-13465,CA-2015-146486,5340,12.24,14
DV-13465,CA-2017-145233,585,6.78,15
DW-13195,US-2016-127971,3239,318.43,1
DW-13195,CA-2014-133158,7003,289.24,2
DW-13195,CA-2017-101581,4295,177.23,3
DW-13195,US-2016-127971,3240,122.92,4
DW-13195,CA-2014-133158,7004,69.46,5
DW-13195,CA-2014-123477,5365,64.86,6
DW-13195,US-2017-103226,4428,27.18,7
DW-13195,US-2016-127971,3241,7.07,8
DW-13195,CA-2014-152849,3885,4.37,9
DW-13480,CA-2014-131926,245,2001.86,1
DW-13480,CA-2014-131926,248,1503.25,2
DW-13480,CA-2016-164399,7191,674.35,3
DW-13480,US-2017-132297,3083,539.97,4
DW-13480,CA-2016-164399,7190,203.98,5
DW-13480,CA-2014-131926,246,166.72,6
DW-13480,US-2017-132297,3082,58.34,7
DW-13480,CA-2014-131926,247,47.88,8
DW-13480,CA-2016-101938,2162,34.58,9
DW-13480,CA-2014-131926,249,25.92,10
DW-13480,CA-2016-151141,1902,14.78,11
DW-13540,CA-2017-132521,1078,119.96,1
DW-13540,CA-2016-149902,3967,88.04,2
DW-13540,CA-2017-148642,9313,63.49,3
DW-13540,CA-2017-132521,1079,31.44,4
DW-13540,CA-2016-128706,7848,16.19,5
DW-13540,CA-2017-101210,1483,9.73,6
DW-13540,CA-2017-132521,1080,6.88,7
DW-13540,CA-2017-148642,9312,4.93,8
DW-13540,CA-2017-101210,1484,3.42,9
DW-13585,CA-2015-162950,9093,482.94,1
DW-13585,US-2017-126060,5361,198.27,2
DW-13585,CA-2016-148516,6583,179.97,3
DW-13585,CA-2017-123134,2518,129.93,4
DW-13585,US-2017-164147,132,78.3,5
DW-13585,US-2017-164147,131,59.97,6
DW-13585,CA-2014-120432,5913,25.5,7
DW-13585,US-2017-164147,133,21.46,8
DW-13585,CA-2015-162950,9092,15.55,9
DW-13585,CA-2016-165820,5724,12.96,10
Dl-13600,CA-2016-120530,4735,658.75,1
Dl-13600,CA-2014-133424,5285,44.4,2
Dl-13600,CA-2014-153150,716,19.92,3
Dl-13600,CA-2014-133424,5284,15.84,4
Dl-13600,CA-2017-114552,702,15.07,5
Dl-13600,US-2017-155299,262,1.62,6
Dp-13240,CA-2015-169796,5007,2321.9,1
Dp-13240,US-2017-162558,5321,2314.12,2
Dp-13240,CA-2017-148404,3386,580.67,3
Dp-13240,CA-2014-116834,4002,345.0,4
Dp-13240,US-2017-132381,6105,314.53,5
Dp-13240,CA-2016-152072,2880,254.97,6
Dp-13240,CA-2017-148404,3388,222.38,7
Dp-13240,CA-2017-148404,3390,154.76,8
Dp-13240,CA-2017-169691,5477,84.55,9
Dp-13240,CA-2014-116834,4001,63.47,10
Dp-13240,CA-2017-139822,7921,59.98,11
Dp-13240,CA-2016-152072,2878,52.34,12
Dp-13240,CA-2017-148404,3389,50.45,13
Dp-13240,CA-2014-129574,2761,48.4,14
Dp-13240,CA-2017-169691,5476,44.4,15
Dp-13240,CA-2017-139822,7920,38.62,16
Dp-13240,CA-2015-139962,3364,37.88,17
Dp-13240,US-2017-162558,5322,34.24,18
Dp-13240,US-2017-162558,5320,27.36,19
Dp-13240,US-2017-162558,5319,20.74,20
Dp-13240,US-2017-162558,5323,19.76,21
Dp-13240,CA-2015-139962,3363,19.44,22
Dp-13240,CA-2017-148404,3387,18.94,23
Dp-13240,CA-2015-169796,5008,17.94,24
Dp-13240,CA-2017-169691,5478,17.94,25
Dp-13240,US-2017-162558,5317,11.81,26
Dp-13240,US-2017-162558,5318,9.66,27
Dp-13240,CA-2017-163692,4085,7.86,28
Dp-13240,CA-2016-152072,2879,4.66,29
EA-14035,CA-2015-158939,5773,599.99,1
EA-14035,CA-2016-102813,8777,528.43,2
EA-14035,CA-2016-164924,7238,341.99,3
EA-14035,CA-2015-154921,786,186.69,4
EA-14035,CA-2016-104633,8224,185.88,5
EA-14035,CA-2014-151162,5576,179.94,6
EA-14035,CA-2016-121447,9013,135.8,7
EA-14035,CA-2014-151162,5572,98.38,8
EA-14035,CA-2016-108581,1945,95.97,9
EA-14035,CA-2016-168956,1821,92.06,10
EA-14035,CA-2014-114195,9869,68.7,11
EA-14035,CA-2016-168956,1823,62.96,12
EA-14035,CA-2017-121909,2225,54.82,13
EA-14035,CA-2016-102813,8778,41.47,14
EA-14035,CA-2014-151162,5575,36.74,15
EA-14035,CA-2014-151162,5573,29.94,16
EA-14035,CA-2014-114195,9871,22.43,17
EA-14035,US-2014-156216,231,18.65,18
EA-14035,CA-2014-151162,5574,17.47,19
EA-14035,CA-2016-104633,8225,12.96,20
EA-14035,CA-2016-108581,1946,10.37,21
EA-14035,CA-2017-154501,5526,9.78,22
EA-14035,CA-2016-168956,1822,6.98,23
EA-14035,CA-2016-168956,1824,5.18,24
EA-14035,CA-2014-114195,9870,3.13,25
EB-13705,CA-2016-128223,5871,1293.49,1
EB-13705,CA-2017-147277,455,665.41,2
EB-13705,CA-2014-100090,6288,502.49,3
EB-13705,CA-2014-129938,7484,445.8,4
